Date,Area Name,Road/Intersection Name,Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Weather Conditions,Roadwork and Construction Activity
2022-01-31,Indiranagar,100 Feet Road,22992,44.053762,1.1095952,85.752989,100,1,Clear,No
2022-01-31,Indiranagar,CMH Road,39591,20.239329,1.5,100,100,5,Clear,No
2022-01-31,Whitefield,Marathahalli Bridge,14771,37.90211,1.119959,52.092568,74.864455,1,Clear,No
2022-01-31,Whitefield,ITPL Main Road,22903,43.487008,1.2439251,71.15941,100,0,Clear,No
2022-01-31,Koramangala,Sony World Junction,62650,26.9286,1.5,100,100,2,Clear,No
2022-01-31,M.G. Road,Trinity Circle,22934,43.037193,1.2975621,84.830827,100,3,Clear,No
2022-01-31,Jayanagar,Jayanagar 4th Block,27478,40.714084,1.5,96.425879,100,2,Rain,No
2022-01-31,Hebbal,Ballari Road,19766,61.648018,1.0864126,75.23209,100,4,Clear,Yes
2022-01-31,Yeshwanthpur,Tumkur Road,21544,57.149735,1.0612578,76.375662,100,4,Overcast,No
2022-02-01,Indiranagar,100 Feet Road,34763,44.134737,1.5,100,100,2,Clear,No
2022-02-01,Indiranagar,CMH Road,26233,36.864162,1.5,90.781882,100,4,Clear,No
2022-02-01,Whitefield,Marathahalli Bridge,16695,45.866977,1.2910525,64.102075,86.097121,0,Clear,No
2022-02-01,Koramangala,Sony World Junction,67693,27.25385,1.5,100,100,4,Overcast,Yes
2022-02-01,Koramangala,Sarjapur Road,42409,34.687965,1.5,100,100,2,Clear,No
2022-02-01,Electronic City,Silk Board Junction,21532,42.874214,1.1049634,70.207586,100,3,Windy,No
2022-02-01,M.G. Road,Anil Kumble Circle,41586,20.837729,1.5,100,100,2,Clear,No
2022-02-01,Jayanagar,Jayanagar 4th Block,38802,63.146544,1.5,100,100,3,Fog,No
2022-02-01,Yeshwanthpur,Tumkur Road,15527,56.27374,1.1203865,45.437562,80.199511,0,Clear,No
2022-02-02,Indiranagar,100 Feet Road,25267,28.018003,1.5,82.733447,100,0,Clear,No
2022-02-02,Indiranagar,CMH Road,43605,49.205043,1.5,100,100,4,Clear,No
2022-02-02,Koramangala,Sarjapur Road,64219,33.131142,1.5,100,100,1,Clear,Yes
2022-02-02,Electronic City,Hosur Road,16635,34.601935,1.1599932,46.597837,84.008072,1,Clear,Yes
2022-02-02,M.G. Road,Trinity Circle,13154,44.576316,1.1682946,43.885575,69.869302,1,Windy,No
2022-02-02,M.G. Road,Anil Kumble Circle,48936,34.654782,1.5,100,100,3,Overcast,No
2022-02-02,Jayanagar,Jayanagar 4th Block,19972,37.880268,1.1886505,61.122965,96.52185,0,Overcast,No
2022-02-02,Hebbal,Ballari Road,9027,54.823195,1.0737206,20.877238,40.353467,1,Clear,No
2022-02-02,Yeshwanthpur,Yeshwanthpur Circle,26775,42.345981,1.5,91.551395,100,3,Clear,No
2022-02-02,Yeshwanthpur,Tumkur Road,22482,20,1.103517,71.269143,100,3,Windy,No
2022-02-03,Indiranagar,100 Feet Road,27713,30.18234,1.5,97.039874,100,2,Rain,No
2022-02-03,Indiranagar,CMH Road,36829,35.085561,1.5,100,100,1,Fog,No
2022-02-03,Whitefield,Marathahalli Bridge,28961,27.788154,1.5,96.626725,100,0,Clear,No
2022-02-03,Koramangala,Sarjapur Road,12738,35.978096,1.3468241,37.339906,68.357342,1,Clear,No
2022-02-03,Electronic City,Hosur Road,13279,32.789225,1.1262533,44.083729,64.602336,0,Windy,No
2022-02-03,M.G. Road,Trinity Circle,39786,28.900637,1.5,100,100,2,Windy,Yes
2022-02-03,M.G. Road,Anil Kumble Circle,27628,56.857117,1.5,84.606203,100,1,Windy,No
2022-02-03,Jayanagar,South End Circle,7862,36.071704,1.2023703,31.761225,42.893229,1,Clear,No
2022-02-03,Yeshwanthpur,Yeshwanthpur Circle,26137,20,1.5,91.663704,100,3,Clear,No
2022-02-04,Indiranagar,100 Feet Road,36972,57.782431,1.5,100,100,2,Overcast,No
2022-02-04,Indiranagar,CMH Road,25298,40.81779,1.5,89.681959,100,4,Clear,No
2022-02-04,Whitefield,Marathahalli Bridge,22498,49.385018,1.0417252,67.903643,100,0,Rain,Yes
2022-02-04,Whitefield,ITPL Main Road,7392,40.95638,1.1040192,22.341161,41.389828,1,Clear,No
2022-02-04,Koramangala,Sony World Junction,32160,44.427885,1.5,100,100,1,Windy,No
2022-02-04,Koramangala,Sarjapur Road,16081,40.436135,1.2805996,52.790206,75.956015,0,Clear,No
2022-02-04,M.G. Road,Trinity Circle,42766,44.458696,1.5,100,100,0,Clear,No
2022-02-04,Jayanagar,Jayanagar 4th Block,27932,20,1.5,86.95653,100,3,Fog,No
2022-02-04,Jayanagar,South End Circle,20299,47.965769,1.0069993,58.643426,100,1,Fog,No
2022-02-04,Hebbal,Hebbal Flyover,21700,49.176808,1.385093,74.900276,100,0,Overcast,Yes
2022-02-04,Yeshwanthpur,Tumkur Road,21598,44.190518,1.0133694,73.58919,100,1,Fog,No
2022-02-05,Indiranagar,CMH Road,34232,30.413614,1.5,100,100,2,Clear,No
2022-02-05,Whitefield,ITPL Main Road,33173,27.572252,1.5,100,100,4,Clear,No
2022-02-05,Koramangala,Sony World Junction,27712,40.416457,1.5,84.325534,100,4,Clear,No
2022-02-05,Koramangala,Sarjapur Road,64361,46.998755,1.5,100,100,2,Clear,No
2022-02-05,Jayanagar,Jayanagar 4th Block,32454,43.514772,1.5,99.525692,100,3,Overcast,No
2022-02-05,Hebbal,Hebbal Flyover,29267,39.342961,1.5,100,100,1,Clear,No
2022-02-05,Yeshwanthpur,Yeshwanthpur Circle,13430,40.012348,1.3263823,42.332979,63.03397,0,Clear,Yes
2022-02-05,Yeshwanthpur,Tumkur Road,20982,52.840028,1.3371782,68.857732,100,1,Windy,No
2022-02-06,Indiranagar,100 Feet Road,37265,48.101919,1.5,100,100,3,Fog,No
2022-02-06,Indiranagar,CMH Road,23468,55.365156,1.3049445,71.10419,100,0,Fog,No
2022-02-06,Koramangala,Sony World Junction,32192,39.253213,1.5,100,100,3,Overcast,No
2022-02-06,Koramangala,Sarjapur Road,44299,61.381753,1.5,100,100,2,Clear,Yes
2022-02-06,M.G. Road,Trinity Circle,25353,23.415868,1.5,93.041708,100,2,Windy,No
2022-02-06,M.G. Road,Anil Kumble Circle,27862,42.319099,1.5,96.341728,100,1,Rain,No
2022-02-06,Jayanagar,Jayanagar 4th Block,15112,40.170902,1.0078606,57.961194,80.216098,0,Clear,No
2022-02-06,Hebbal,Hebbal Flyover,27021,20.547947,1.5,95.464628,100,3,Overcast,No
2022-02-06,Hebbal,Ballari Road,38147,42.692456,1.5,100,100,1,Clear,Yes
2022-02-07,Indiranagar,100 Feet Road,48104,31.964357,1.5,100,100,0,Rain,No
2022-02-07,Indiranagar,CMH Road,33627,35.340081,1.5,100,100,5,Overcast,No
2022-02-07,Whitefield,Marathahalli Bridge,8584,41.297744,1.051561,33.013269,38.931656,1,Overcast,No
2022-02-07,Koramangala,Sony World Junction,27633,32.472367,1.5,96.116958,100,0,Clear,No
2022-02-07,M.G. Road,Trinity Circle,50643,46.66785,1.5,100,100,2,Clear,No
2022-02-07,M.G. Road,Anil Kumble Circle,30299,53.334846,1.5,98.127845,100,2,Clear,No
2022-02-07,Jayanagar,South End Circle,28978,26.960516,1.5,87.638915,100,2,Clear,Yes
2022-02-07,Hebbal,Hebbal Flyover,39749,37.412402,1.5,100,100,2,Clear,No
2022-02-08,Indiranagar,100 Feet Road,22330,30.508495,1.302524,75.226569,100,0,Clear,No
2022-02-08,Indiranagar,CMH Road,45752,39.79361,1.5,100,100,4,Clear,No
2022-02-08,Whitefield,Marathahalli Bridge,14625,31.49444,1.1018655,48.529019,72.199079,1,Clear,No
2022-02-08,Whitefield,ITPL Main Road,13319,49.322167,1.0465327,53.799004,61.814818,2,Overcast,No
2022-02-08,Koramangala,Sony World Junction,29150,39.999667,1.5,88.617113,100,3,Clear,No
2022-02-08,Koramangala,Sarjapur Road,31341,41.037905,1.5,97.538258,100,1,Rain,No
2022-02-08,M.G. Road,Trinity Circle,39337,43.565884,1.5,100,100,6,Fog,No
2022-02-08,M.G. Road,Anil Kumble Circle,37493,24.927501,1.5,100,100,4,Rain,No
2022-02-08,Jayanagar,South End Circle,32244,45.400618,1.5,100,100,3,Clear,No
2022-02-08,Hebbal,Hebbal Flyover,21046,43.719731,1.1278883,77.515297,100,1,Fog,No
2022-02-08,Hebbal,Ballari Road,20878,22.551332,1.3235198,66.8287,100,1,Clear,No
2022-02-09,Indiranagar,100 Feet Road,11122,20.954505,1.0210839,27.824658,57.781814,0,Clear,No
2022-02-09,Indiranagar,CMH Road,39145,39.877748,1.5,100,100,3,Windy,No
2022-02-09,Whitefield,Marathahalli Bridge,30103,36.892033,1.5,99.657845,100,2,Clear,No
2022-02-09,Koramangala,Sony World Junction,15731,50.38435,1.3871458,60.233395,79.660348,0,Fog,No
2022-02-09,Koramangala,Sarjapur Road,16508,39.79561,1.2773603,64.839521,80.318911,0,Clear,No
2022-02-09,Electronic City,Hosur Road,19133,33.784699,1.2048354,72.59047,91.142814,2,Clear,No
2022-02-09,M.G. Road,Trinity Circle,23642,42.803305,1.3790261,84.143645,100,6,Clear,No
2022-02-09,M.G. Road,Anil Kumble Circle,40475,35.411251,1.5,100,100,4,Clear,No
2022-02-09,Hebbal,Hebbal Flyover,40230,28.281326,1.5,100,100,7,Rain,Yes
2022-02-09,Hebbal,Ballari Road,29597,40.193587,1.5,97.144107,100,2,Clear,No
2022-02-09,Yeshwanthpur,Yeshwanthpur Circle,6726,44.857296,1.0339065,28.572517,36.344733,2,Clear,No
2022-02-10,Indiranagar,CMH Road,25264,28.772524,1.5,77.951479,100,1,Overcast,Yes
2022-02-10,Whitefield,Marathahalli Bridge,17493,48.255778,1.1839768,60.449462,84.349999,2,Clear,No
2022-02-10,Koramangala,Sony World Junction,15794,54.736222,1.1465146,43.705385,81.519325,1,Rain,No
2022-02-10,Koramangala,Sarjapur Road,44625,35.156978,1.5,100,100,0,Overcast,No
2022-02-10,Electronic City,Silk Board Junction,15594,20.450265,1.0196594,45.801243,80.875136,0,Clear,No
2022-02-10,M.G. Road,Anil Kumble Circle,33872,47.297551,1.5,100,100,0,Fog,No
2022-02-10,Jayanagar,Jayanagar 4th Block,16311,51.423726,1.1485084,54.403983,83.809682,0,Overcast,No
2022-02-10,Jayanagar,South End Circle,23831,42.430549,1.2663061,79.930113,100,3,Clear,No
2022-02-11,Indiranagar,100 Feet Road,44136,29.614263,1.5,100,100,1,Fog,No
2022-02-11,Indiranagar,CMH Road,22683,49.62454,1.0521272,72.522541,100,1,Clear,No
2022-02-11,Whitefield,Marathahalli Bridge,36452,24.068924,1.5,100,100,2,Fog,No
2022-02-11,Whitefield,ITPL Main Road,34393,20,1.5,100,100,2,Clear,No
2022-02-11,Electronic City,Silk Board Junction,15723,35.212592,1.308907,43.920542,81.890812,0,Clear,No
2022-02-11,M.G. Road,Trinity Circle,27309,35.931588,1.5,81.106606,100,2,Clear,No
2022-02-11,M.G. Road,Anil Kumble Circle,14225,43.1659,1.2289261,57.400813,68.993466,0,Clear,No
2022-02-11,Jayanagar,South End Circle,29999,26.018306,1.5,99.064991,100,0,Overcast,No
2022-02-12,Indiranagar,100 Feet Road,23302,25.418246,1.1142318,86.905562,100,0,Clear,No
2022-02-12,Indiranagar,CMH Road,32273,23.744129,1.5,100,100,0,Overcast,No
2022-02-12,Whitefield,Marathahalli Bridge,25826,29.428694,1.5,80.03152,100,3,Rain,No
2022-02-12,Koramangala,Sarjapur Road,29289,22.003623,1.5,96.607027,100,0,Clear,No
2022-02-12,Electronic City,Hosur Road,21483,46.967423,1.3636022,80.765333,100,2,Rain,No
2022-02-12,M.G. Road,Trinity Circle,27173,28.255857,1.5,85.888419,100,1,Clear,No
2022-02-12,M.G. Road,Anil Kumble Circle,51289,41.558921,1.5,100,100,1,Rain,No
2022-02-12,Jayanagar,Jayanagar 4th Block,18837,48.595359,1.1932265,61.111413,98.963537,0,Rain,No
2022-02-12,Hebbal,Hebbal Flyover,23998,56.399751,1.015823,78.054108,100,3,Fog,No
2022-02-12,Hebbal,Ballari Road,41557,43.262494,1.5,100,100,1,Clear,Yes
2022-02-12,Yeshwanthpur,Tumkur Road,24552,55.361573,1.382392,82.466799,100,3,Rain,Yes
2022-02-13,Indiranagar,100 Feet Road,40743,30.933316,1.5,100,100,0,Clear,No
2022-02-13,Indiranagar,CMH Road,22426,37.155039,1.0333516,83.323488,100,3,Clear,No
2022-02-13,Whitefield,Marathahalli Bridge,14663,37.187275,1.3223623,44.470144,70.230213,0,Clear,No
2022-02-13,Koramangala,Sarjapur Road,41833,31.463142,1.5,100,100,3,Clear,No
2022-02-13,Electronic City,Hosur Road,29805,27.605856,1.5,89.756822,100,4,Overcast,No
2022-02-13,M.G. Road,Trinity Circle,39819,25.017877,1.5,100,100,1,Clear,No
2022-02-13,M.G. Road,Anil Kumble Circle,36481,47.169689,1.5,100,100,2,Overcast,No
2022-02-13,Jayanagar,Jayanagar 4th Block,20320,48.1979,1.0174644,62.465996,100,0,Clear,No
2022-02-13,Hebbal,Hebbal Flyover,29493,42.686481,1.5,92.135547,100,2,Overcast,No
2022-02-13,Hebbal,Ballari Road,9063,33.161574,1.378049,25.863347,44.923687,1,Clear,No
2022-02-13,Yeshwanthpur,Yeshwanthpur Circle,21614,43.889865,1.2879838,77.122941,100,3,Clear,No
2022-02-14,Indiranagar,100 Feet Road,40343,44.3864,1.5,100,100,2,Clear,No
2022-02-14,Whitefield,ITPL Main Road,22537,30.637461,1.3120336,80.54783,100,3,Overcast,No
2022-02-14,Koramangala,Sony World Junction,42146,31.581782,1.5,100,100,2,Clear,No
2022-02-14,Koramangala,Sarjapur Road,50133,40.239605,1.5,100,100,2,Overcast,No
2022-02-14,Electronic City,Hosur Road,18175,38.961411,1.1354216,60.052032,92.006704,1,Clear,Yes
2022-02-14,M.G. Road,Anil Kumble Circle,53801,32.382417,1.5,100,100,0,Rain,Yes
2022-02-14,Jayanagar,South End Circle,17359,20.949305,1.141998,54.277577,91.43416,1,Rain,No
2022-02-14,Hebbal,Hebbal Flyover,17508,50.225101,1.201628,59.257634,85.375072,2,Clear,No
2022-02-14,Hebbal,Ballari Road,31711,31.685686,1.5,96.515048,100,3,Windy,Yes
2022-02-15,Indiranagar,CMH Road,41665,33.35758,1.5,100,100,2,Clear,No
2022-02-15,Whitefield,Marathahalli Bridge,16914,65.982215,1.3776165,54.305545,86.508633,0,Overcast,No
2022-02-15,Whitefield,ITPL Main Road,20230,46.685134,1.3041858,77.131916,100,2,Clear,No
2022-02-15,Koramangala,Sony World Junction,64412,49.419424,1.5,100,100,0,Clear,No
2022-02-15,M.G. Road,Trinity Circle,14861,35.537244,1.0098789,55.741849,74.670782,0,Clear,No
2022-02-15,M.G. Road,Anil Kumble Circle,35316,29.08722,1.5,100,100,1,Clear,No
2022-02-15,Jayanagar,Jayanagar 4th Block,8109,51.276112,1.2760301,24.837529,39.702748,0,Clear,No
2022-02-15,Jayanagar,South End Circle,16685,38.022811,1.1118406,48.164828,84.817629,0,Clear,No
2022-02-15,Hebbal,Hebbal Flyover,25045,30.528006,1.5,85.563433,100,3,Clear,No
2022-02-16,Indiranagar,100 Feet Road,38008,38.129963,1.5,100,100,0,Clear,No
2022-02-16,Indiranagar,CMH Road,36303,39.695789,1.5,100,100,1,Clear,No
2022-02-16,Koramangala,Sony World Junction,31288,35.819888,1.5,100,100,4,Fog,Yes
2022-02-16,Koramangala,Sarjapur Road,50020,39.417467,1.5,100,100,3,Fog,No
2022-02-16,M.G. Road,Trinity Circle,26268,28.516997,1.5,97.344334,100,0,Clear,No
2022-02-16,M.G. Road,Anil Kumble Circle,32480,43.952052,1.5,100,100,1,Overcast,Yes
2022-02-16,Jayanagar,Jayanagar 4th Block,28340,28.614142,1.5,84.633761,100,5,Fog,No
2022-02-16,Jayanagar,South End Circle,18997,52.537356,1.3579048,55.674478,99.887225,0,Clear,No
2022-02-16,Hebbal,Hebbal Flyover,31403,23.297193,1.5,100,100,1,Fog,No
2022-02-16,Hebbal,Ballari Road,35289,37.262633,1.5,100,100,5,Clear,No
2022-02-16,Yeshwanthpur,Yeshwanthpur Circle,5034,39.128847,1.1753194,12.033866,21.817177,1,Clear,No
2022-02-17,Indiranagar,100 Feet Road,35163,55.531402,1.5,100,100,3,Fog,No
2022-02-17,Indiranagar,CMH Road,43926,40.980992,1.5,100,100,0,Clear,No
2022-02-17,Whitefield,ITPL Main Road,15317,50.345436,1.2371939,59.77655,78.366225,0,Clear,Yes
2022-02-17,Koramangala,Sony World Junction,48663,36.339584,1.5,100,100,1,Windy,No
2022-02-17,Electronic City,Hosur Road,17511,36.28807,1.3734716,59.217731,87.829565,0,Clear,No
2022-02-17,Electronic City,Silk Board Junction,19529,37.736407,1.1204925,64.364487,98.639305,0,Clear,No
2022-02-17,M.G. Road,Trinity Circle,40655,31.55902,1.5,100,100,1,Clear,No
2022-02-17,M.G. Road,Anil Kumble Circle,35988,43.347497,1.5,100,100,0,Clear,No
2022-02-17,Jayanagar,Jayanagar 4th Block,27443,33.540626,1.5,99.961035,100,2,Clear,Yes
2022-02-17,Jayanagar,South End Circle,33130,31.554135,1.5,100,100,2,Clear,No
2022-02-17,Yeshwanthpur,Tumkur Road,17158,38.882404,1.1806556,64.327932,90.230948,0,Overcast,No
2022-02-18,Indiranagar,100 Feet Road,33207,50.274294,1.5,100,100,1,Clear,Yes
2022-02-18,Indiranagar,CMH Road,33978,44.575372,1.5,100,100,1,Rain,No
2022-02-18,Whitefield,ITPL Main Road,20583,63.67462,1.2615112,66.351,100,0,Overcast,No
2022-02-18,Koramangala,Sony World Junction,27828,31.89779,1.5,92.831401,100,3,Clear,No
2022-02-18,Koramangala,Sarjapur Road,61164,31.364267,1.5,100,100,3,Clear,No
2022-02-18,Electronic City,Silk Board Junction,5395,49.977883,1.3287206,23.368345,27.94223,0,Clear,No
2022-02-18,M.G. Road,Trinity Circle,50451,24.025604,1.5,100,100,4,Overcast,No
2022-02-18,M.G. Road,Anil Kumble Circle,48902,31.136955,1.5,100,100,0,Overcast,No
2022-02-18,Jayanagar,Jayanagar 4th Block,39242,44.007077,1.5,100,100,2,Overcast,No
2022-02-18,Jayanagar,South End Circle,16554,41.507045,1.1092638,49.370384,82.323287,1,Clear,No
2022-02-18,Hebbal,Hebbal Flyover,36221,27.136959,1.5,100,100,3,Clear,No
2022-02-18,Yeshwanthpur,Yeshwanthpur Circle,19387,56.230393,1.2568839,59.535965,93.027794,1,Fog,No
2022-02-18,Yeshwanthpur,Tumkur Road,23920,51.238959,1.159054,76.459588,100,3,Clear,No
2022-02-19,Indiranagar,100 Feet Road,38723,40.064208,1.5,100,100,2,Rain,No
2022-02-19,Indiranagar,CMH Road,14098,31.145906,1.3904313,47.639421,74.543218,0,Overcast,No
2022-02-19,Whitefield,Marathahalli Bridge,26527,42.549588,1.5,88.415702,100,3,Rain,No
2022-02-19,Koramangala,Sony World Junction,14634,50.042707,1.3113488,50.951432,77.879047,0,Fog,No
2022-02-19,Koramangala,Sarjapur Road,59067,40.481263,1.5,100,100,1,Clear,No
2022-02-19,Electronic City,Silk Board Junction,11020,41.415445,1.1452756,27.778707,56.955386,0,Rain,No
2022-02-19,M.G. Road,Trinity Circle,36701,30.387329,1.5,100,100,3,Clear,No
2022-02-19,M.G. Road,Anil Kumble Circle,27314,33.607313,1.5,88.591706,100,1,Clear,No
2022-02-19,Jayanagar,Jayanagar 4th Block,21510,51.15967,1.1180435,76.368037,100,1,Clear,No
2022-02-19,Jayanagar,South End Circle,28206,48.209958,1.5,85.958347,100,3,Rain,No
2022-02-20,Indiranagar,CMH Road,39196,32.419545,1.5,100,100,2,Rain,No
2022-02-20,Koramangala,Sony World Junction,30290,27.962896,1.5,100,100,2,Clear,No
2022-02-20,Koramangala,Sarjapur Road,15019,36.9757,1.3877758,53.927524,70.804162,0,Overcast,No
2022-02-20,Electronic City,Hosur Road,16413,40.081213,1.1350992,53.07899,82.150389,0,Overcast,No
2022-02-20,M.G. Road,Trinity Circle,24040,51.54128,1.1764919,71.433349,100,0,Overcast,No
2022-02-20,M.G. Road,Anil Kumble Circle,38934,42.072314,1.5,100,100,2,Clear,No
2022-02-20,Jayanagar,South End Circle,30474,37.208977,1.5,97.925104,100,1,Clear,No
2022-02-20,Hebbal,Hebbal Flyover,27359,37.691809,1.5,84.323295,100,3,Clear,No
2022-02-20,Yeshwanthpur,Yeshwanthpur Circle,18570,46.878003,1.242406,53.692635,97.442354,1,Clear,No
2022-02-21,Indiranagar,100 Feet Road,12061,28.775347,1.151984,39.173038,65.111482,0,Fog,No
2022-02-21,Indiranagar,CMH Road,23213,37.37582,1.0467515,87.093835,100,0,Clear,No
2022-02-21,Whitefield,Marathahalli Bridge,17194,33.635501,1.1664868,50.906519,87.861091,0,Rain,No
2022-02-21,Koramangala,Sony World Junction,46399,33.794918,1.5,100,100,4,Clear,No
2022-02-21,Electronic City,Hosur Road,19107,46.242857,1.0012083,58.648649,99.812915,2,Clear,No
2022-02-21,M.G. Road,Trinity Circle,52064,36.433063,1.5,100,100,1,Clear,No
2022-02-21,M.G. Road,Anil Kumble Circle,28624,44.361024,1.5,99.173944,100,3,Clear,Yes
2022-02-21,Jayanagar,Jayanagar 4th Block,30217,49.287602,1.5,100,100,3,Rain,No
2022-02-21,Hebbal,Hebbal Flyover,28502,46.97168,1.5,92.769096,100,1,Clear,No
2022-02-21,Yeshwanthpur,Yeshwanthpur Circle,31246,38.319184,1.5,100,100,3,Clear,No
2022-02-21,Yeshwanthpur,Tumkur Road,13816,43.248363,1.3073684,53.75364,66.295272,0,Overcast,Yes
2022-02-22,Indiranagar,100 Feet Road,49188,51.672568,1.5,100,100,3,Clear,No
2022-02-22,Indiranagar,CMH Road,35250,31.315501,1.5,100,100,0,Overcast,Yes
2022-02-22,Whitefield,ITPL Main Road,35905,23.678509,1.5,100,100,0,Rain,No
2022-02-22,Koramangala,Sarjapur Road,30525,20,1.5,100,100,0,Clear,No
2022-02-22,M.G. Road,Trinity Circle,25651,45.015304,1.5,83.745206,100,3,Clear,No
2022-02-22,M.G. Road,Anil Kumble Circle,26884,27.492704,1.5,90.287842,100,0,Clear,Yes
2022-02-22,Jayanagar,Jayanagar 4th Block,21742,36.491159,1.1055224,62.714732,100,0,Overcast,No
2022-02-22,Jayanagar,South End Circle,21386,45.306752,1.2012877,62.642595,100,1,Rain,No
2022-02-22,Hebbal,Hebbal Flyover,18430,52.110453,1.1554125,68.747878,94.394223,0,Clear,No
2022-02-22,Hebbal,Ballari Road,37084,33.109857,1.5,100,100,2,Clear,No
2022-02-22,Yeshwanthpur,Tumkur Road,13177,50.414441,1.1310265,38.12119,65.80376,0,Fog,No
2022-02-23,Indiranagar,100 Feet Road,22280,36.094312,1.2224946,72.494885,100,0,Overcast,No
2022-02-23,Indiranagar,CMH Road,34513,20,1.5,100,100,2,Clear,No
2022-02-23,Whitefield,Marathahalli Bridge,23595,28.04038,1.3968064,82.383008,100,2,Rain,No
2022-02-23,Koramangala,Sony World Junction,43085,32.580485,1.5,100,100,0,Clear,No
2022-02-23,Koramangala,Sarjapur Road,47072,35.179695,1.5,100,100,2,Fog,No
2022-02-23,M.G. Road,Trinity Circle,50081,34.697473,1.5,100,100,0,Overcast,No
2022-02-23,M.G. Road,Anil Kumble Circle,12282,62.092072,1.226223,43.921612,59.912366,1,Clear,No
2022-02-23,Jayanagar,Jayanagar 4th Block,25501,34.387706,1.5,81.396375,100,3,Clear,No
2022-02-23,Jayanagar,South End Circle,38829,42.769317,1.5,100,100,5,Overcast,No
2022-02-23,Yeshwanthpur,Yeshwanthpur Circle,20003,48.180682,1.2377327,68.548878,96.65685,0,Rain,No
2022-02-23,Yeshwanthpur,Tumkur Road,21714,35.676288,1.1849446,70.181321,100,5,Rain,No
2022-02-24,Indiranagar,100 Feet Road,48571,20,1.5,100,100,4,Clear,No
2022-02-24,Indiranagar,CMH Road,31883,46.799421,1.5,100,100,2,Clear,No
2022-02-24,Whitefield,Marathahalli Bridge,24414,26.138713,1.0661482,90.934256,100,5,Clear,No
2022-02-24,Whitefield,ITPL Main Road,7779,43.725931,1.0415099,32.188568,34.283737,1,Clear,No
2022-02-24,Koramangala,Sarjapur Road,28192,48.960214,1.5,100,100,1,Windy,No
2022-02-24,Electronic City,Silk Board Junction,13160,45.913012,1.2066944,50.248813,66.271276,0,Clear,No
2022-02-24,Jayanagar,South End Circle,22044,42.610682,1.2020112,64.089931,100,2,Fog,No
2022-02-24,Hebbal,Hebbal Flyover,33503,27.24955,1.5,100,100,2,Clear,No
2022-02-24,Hebbal,Ballari Road,9831,51.036457,1.2305622,38.610063,47.398137,1,Overcast,No
2022-02-25,Indiranagar,100 Feet Road,36474,35.334435,1.5,100,100,4,Clear,No
2022-02-25,Indiranagar,CMH Road,32188,46.546938,1.5,100,100,1,Clear,No
2022-02-25,Koramangala,Sony World Junction,27430,34.84762,1.5,83.956049,100,4,Clear,No
2022-02-25,Koramangala,Sarjapur Road,29623,31.473151,1.5,92.740793,100,2,Fog,No
2022-02-25,Electronic City,Hosur Road,25746,39.012072,1.5,77.685748,100,5,Fog,No
2022-02-25,M.G. Road,Anil Kumble Circle,41621,35.784392,1.5,100,100,0,Clear,No
2022-02-25,Jayanagar,Jayanagar 4th Block,17834,52.699687,1.2937948,56.790143,84.358809,0,Fog,No
2022-02-25,Hebbal,Hebbal Flyover,28122,25.217451,1.5,84.58669,100,1,Clear,No
2022-02-26,Indiranagar,100 Feet Road,10949,35.277018,1.0584068,32.280232,52.842653,0,Clear,Yes
2022-02-26,Indiranagar,CMH Road,36263,36.753861,1.5,100,100,4,Overcast,No
